time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-3.856566463688698e-06,5.627823906151465e-06,10.002472147302825,0.001290598804025933,0.0008524937927738563,0.0,-0.0002246076907529711,0.00032950243434556745,0.08240173707849668,-0.013702430769506425,-0.011385196280274922,0.0,432.7578045867589,431.798649011222,430.85957294326124,429.6998310817516
0.12000000000000001,-3.229105314151082e-05,5.278067067445926e-05,10.008694012099761,0.0019002130389011995,0.00040774627364736915,0.0,-0.0006878664783930987,0.0013127014200118182,0.12498954292441468,-0.028064989948525642,-0.018066442963153045,0.0,417.99225823976184,417.4098051237718,419.5221382907676,418.2734328514742
0.18,-9.550736488184412e-05,0.00016400289590456644,10.018949484887353,0.00023882557120202819,0.0036264691648533187,0.0,-0.0017680201242907196,0.0022263631584088233,0.21684556636697191,-0.027229990827306698,-0.042021015123735496,0.0,435.38554579013066,433.37689581147674,434.2516329451941,434.3214403560091
0.23999999999999996,-0.0002746959124202687,0.00030033335397691317,10.034749848598397,6.2826748788498765,0.003608237154104188,0.0,-0.00418673546846007,0.002254037953148502,0.30981200452889446,-0.03880249828744761,-0.02584869948994632,0.0,433.2455381124186,434.6022556329354,436.0117680429185,435.0436635376897
0.3,-0.0005939418473615209,0.0004273335947284478,10.055548137093911,0.0002966517722136075,0.0027444900728239574,0.0,-0.006362181511367502,0.0020406544128875356,0.38344221874574785,-0.02056897827146706,-0.01788903265862939,0.0,428.2067191189394,428.8831117865641,427.8149447835147,429.3639146484011
0.36000000000000004,-0.0010361739411743382,0.0005851065478399245,10.084141715111377,0.007391154491428686,0.002072030511839351,0.0,-0.008294821059302555,0.003997601155278405,0.5696004723688536,0.009867663214931165,-0.012050180008785277,0.0,462.6029805628088,463.0625497611095,463.2021232768663,465.58922040523424
0.4200000000000001,-0.0015718918246654836,0.0009657356036631203,10.119363095215224,0.008183497051583721,0.0017322250703628583,0.0,-0.00953849625188071,0.008759521785533863,0.6044269780773898,0.013714826906922786,-0.020136775861669842,0.0,417.1478169968033,416.44125801316846,415.1590075661442,415.49626440768355
0.48000000000000015,-0.0022176040291473006,0.0017141287052233843,10.16100386714831,0.016698794459868438,0.01011150158806462,0.0,-0.012900499195728096,0.01712100671416316,0.7834784034169587,0.04292080630220557,0.012603444764152363,0.0,461.1213833994291,463.7001866092261,459.8736811524423,462.18107186867064
0.5400000000000001,-0.003284395519994782,0.0031538235305003013,10.214038544508432,0.0203509584976862,0.02283581820362457,0.0,-0.024102405338910303,0.03130756648819406,0.9841639732033238,0.030289493615333497,0.049319217167788025,0.0,466.8625994041384,469.7183778227173,469.1331471840596,468.1521361879775
0.6000000000000002,-0.005389954603400789,0.005554744169349073,10.280556302405747,0.02285737275582278,0.04186145674892039,0.0,-0.04838429305129385,0.04901766222103217,1.2327857490313252,0.038261345230892696,0.09204399319828271,0.0,480.93613585659705,484.16367990808675,482.94339223170306,483.54456305596636
0.6600000000000003,-0.00920220918359855,0.008991725123552159,10.358037191078658,0.026046515399146486,0.047558968991491035,0.0,-0.07927707950629499,0.06586820845043205,1.3497439001814768,0.0474849411320675,0.09557902573975316,0.0,443.51948191503203,443.8170560334485,444.04487987127084,444.8017192369145
0.7200000000000003,-0.015113888346249953,0.01358745450297606,10.444669969103993,0.03491029218837394,0.05841922674875999,0.0,-0.11899000972835104,0.08830445702600842,1.5376866274316676,0.07317703940959754,0.1192078481909566,0.0,465.54694329199833,467.4007301238346,464.8319322815722,466.8427874828349
0.7800000000000004,-0.023485364240996634,0.019615694851023102,10.539668860955844,0.03969013544639477,0.06884393446892201,0.0,-0.16108318241033123,0.11310507098514735,1.6287308623072148,0.07891542466211945,0.13785923382596096,0.0,436.2928000635041,437.8617423544795,436.6207102474354,437.10368888154915
0.8400000000000004,-0.03481822382683125,0.027363830723531022,10.643361504744359,0.04524147584818561,0.07723562090107716,0.0,-0.21764301475360281,0.14578739508179483,1.8272882754866955,0.0876854238732003,0.13267612696568581,0.0,469.870442545235,469.4845315092833,470.9765482540505,471.65931623093775
0.9000000000000005,-0.04946329895116961,0.037088723893126674,10.755083681588044,0.06742221452305497,0.09207655291392047,0.0,-0.2719944263012232,0.18057025842233596,1.8964190461981054,0.04140955282030857,0.1027162373410319,0.0,432.0587479181841,429.53983648440794,433.90622273206566,430.00841913964945
0.9600000000000005,-0.06765895361658125,0.049287948236622414,10.871225800572837,0.07089455195003502,0.09822765392075006,0.0,-0.33512564985688903,0.2264106191731677,1.9747536734727535,0.029256178418585396,0.10138600865535603,0.0,434.792333433586,434.6902114014715,435.8859553581774,434.8698781540762
1.0200000000000005,-0.08994618380738459,0.06442353060510254,10.993788683129639,0.07274182801512907,0.10616384140572155,0.0,-0.40859680099605095,0.2782855945989512,2.110312896684951,0.024524917936785025,0.11514543379751899,0.0,452.7761516103689,453.8913094976579,454.1109873172308,453.73150637859817
1.0800000000000005,-0.11680479082725388,0.08270229310675212,11.124381120477647,0.0742069511459249,0.11342865104513589,0.0,-0.4874495319373487,0.33113619896289,2.242392940247439,0.022502876599435687,0.10729852313522048,0.0,454.572504474407,453.9542550321881,452.4766225251489,452.31387119036833
1.1400000000000006,-0.1483662376682615,0.10406734272320266,11.26127445143546,0.07684101182221781,0.12062099144468696,0.0,-0.5652858897028268,0.38128287109623304,2.320428550838228,0.00883258898694187,0.1156880743562178,0.0,437.5612033702059,438.26995830491524,436.82994725945423,435.68849811221344
